ChineseName,EnglishName,StateName,StateNameEn,CountryName,CountryNameEn
拉斯维加斯,Las Vegas,内华达,Nevada,美国,United States
里诺,Reno,内华达,Nevada,美国,United States
斯帕克斯,Sparks,内华达,Nevada,美国,United States
布法罗,Buffalo,纽约,New York,美国,United States
罗切斯特,Rochester,纽约,New York,美国,United States
纽约市,New York,纽约,New York,美国,United States
多佛,Dover,特拉华,Delaware,美国,United States
纽瓦克,Newark,特拉华,Delaware,美国,United States
威明顿,Wilmington,特拉华,Delaware,美国,United States
布利斯托,Bristol,田纳西,Tennessee,美国,United States
查塔努加,Chattanooga,田纳西,Tennessee,美国,United States
金斯波特,Kingsport,田纳西,Tennessee,美国,United States
孟菲斯,Memphis,田纳西,Tennessee,美国,United States
纳什维尔,Nashville,田纳西,Tennessee,美国,United States
诺克斯维尔,Knoxville,田纳西,Tennessee,美国,United States
三城区,Tri-City Area,田纳西,Tennessee,美国,United States
士麦那,Smyrna,田纳西,Tennessee,美国,United States
斯普林希尔,Spring Hill,田纳西,Tennessee,美国,United States
约翰逊城,Johnson City,田纳西,Tennessee,美国,United States
阿普尓顿,Appleton,威斯康星,Wisconsin,美国,United States
奥什科什,Oshkosh,威斯康星,Wisconsin,美国,United States
格林贝,Green Bay,威斯康星,Wisconsin,美国,United States
基诺沙,Kenosha,威斯康星,Wisconsin,美国,United States
拉克罗斯,LaCrosse,威斯康星,Wisconsin,美国,United States
拉辛,Racine,威斯康星,Wisconsin,美国,United States
马尼托沃克,Manitowoc,威斯康星,Wisconsin,美国,United States
迈迪逊,Madison,威斯康星,Wisconsin,美国,United States
密尔沃基,Milwaukee,威斯康星,Wisconsin,美国,United States
欧克莱尓,Eau Claire,威斯康星,Wisconsin,美国,United States
沃索,Wausau,威斯康星,Wisconsin,美国,United States
希博伊根,Sheboygan,威斯康星,Wisconsin,美国,United States
弗吉尼亚比奇,Virginia Beach,维吉尼亚,Virginia,美国,United States
诺福克,Norfolk,维吉尼亚,Virginia,美国,United States
切萨皮克,Chesapeake,维吉尼亚,Virginia,美国,United States
查尔斯顿,Charleston,西佛吉尼亚,West Virginia,美国,United States
亨廷顿,Huntington,西佛吉尼亚,West Virginia,美国,United States
帕克斯堡,Parkersburg,西佛吉尼亚,West Virginia,美国,United States
凯卢阿,Kailua,夏威夷,Hawaii,美国,United States
檀香山,Honolulu,夏威夷,Hawaii,美国,United States
希洛,Hilo,夏威夷,Hawaii,美国,United States
康科德,Concord,新罕布什尔,New Hampshire,美国,United States
曼彻斯特,Manchester,新罕布什尔,New Hampshire,美国,United States
纳舒厄,Nashua,新罕布什尔,New Hampshire,美国,United States
阿尔伯克基,Albuquerque,新墨西哥,New Mexico,美国,United States
拉斯克鲁塞斯,Las Cruces,新墨西哥,New Mexico,美国,United States
罗斯韦尔,Roswell,新墨西哥,New Mexico,美国,United States
圣菲,Santa Fe,新墨西哥,New Mexico,美国,United States
纽瓦克,Newark,新泽西,New Jersey,美国,United States
帕特森,Paterson,新泽西,New Jersey,美国,United States
泽西城,Jersey City,新泽西,New Jersey,美国,United States
凤凰城,Phoenix,亚利桑那,Arizona,美国,United States
格兰代尔,Glendale,亚利桑那,Arizona,美国,United States
梅萨,Mesa,亚利桑那,Arizona,美国,United States
史卡兹代尔,Scottsdale,亚利桑那,Arizona,美国,United States
坦普,Tempe,亚利桑那,Arizona,美国,United States
图森,Tucson,亚利桑那,Arizona,美国,United States
优玛,Yuma,亚利桑那,Arizona,美国,United States
奥尔顿,Alton,伊利诺斯,Illinois,美国,United States
奥罗拉,Aurora,伊利诺斯,Illinois,美国,United States
布卢明顿,Bloomington,伊利诺斯,Illinois,美国,United States
丹维尓,Danville,伊利诺斯,Illinois,美国,United States
迪卡尔布,De Kalb,伊利诺斯,Illinois,美国,United States
迪凯持,Decatur,伊利诺斯,Illinois,美国,United States
东圣路易斯,East St Louis,伊利诺斯,Illinois,美国,United States
厄巴纳-香槟,Champaign-Urbana,伊利诺斯,Illinois,美国,United States
盖尔斯堡,Galesburg,伊利诺斯,Illinois,美国,United States
卡本代尔,Carbondale,伊利诺斯,Illinois,美国,United States
罗克艾兰,Rock Island,伊利诺斯,Illinois,美国,United States
罗克福德,Rockford,伊利诺斯,Illinois,美国,United States
诺黙尔,Normal,伊利诺斯,Illinois,美国,United States
皮奥里亚,Peoria,伊利诺斯,Illinois,美国,United States
森特勒利亚,Centralia,伊利诺斯,Illinois,美国,United States
斯普林菲尔德,Springfield,伊利诺斯,Illinois,美国,United States
沃其根,Waukegan,伊利诺斯,Illinois,美国,United States
芝加哥,Chicago,伊利诺斯,Illinois,美国,United States
埃文斯维尔,Evansville,印第安那,Indiana,美国,United States
韦恩堡,Fort Wayne,印第安那,Indiana,美国,United States
印第安纳波利斯,Indianapolis,印第安那,Indiana,美国,United States
奥格登,Ogden,犹他,Utah,美国,United States
雷登,Layton,犹他,Utah,美国,United States
欧仁,Orem,犹他,Utah,美国,United States
帕克城,Park City,犹他,Utah,美国,United States
普罗沃,Provo,犹他,Utah,美国,United States
圣乔治,St.George,犹他,Utah,美国,United States
西瓦利城,West Valley City,犹他,Utah,美国,United States
盐湖城,Salt Lake City,犹他,Utah,美国,United States
奥古斯塔,Augusta,佐治亚,Georgia,美国,United States
哥伦布,Columbus,佐治亚,Georgia,美国,United States
梅肯,Macon,佐治亚,Georgia,美国,United States
沙瓦纳,Savannah,佐治亚,Georgia,美国,United States
亚特兰大,Atlanta,佐治亚,Georgia,美国,United States
阿纳,Aana,None,None,美属萨摩亚,American Samoa
阿图阿,Atua,None,None,美属萨摩亚,American Samoa
艾加伊勒泰,Aigaile Tai,None,None,美属萨摩亚,American Samoa
法塞莱莱阿加,Faasaleleaga,None,None,美属萨摩亚,American Samoa
加盖福毛加,Gagaifomauga,None,None,美属萨摩亚,American Samoa
加加埃毛加,Gagaemauga,None,None,美属萨摩亚,American Samoa
帕劳利,Palauli,None,None,美属萨摩亚,American Samoa
萨图帕伊泰阿,Satupaitea,None,None,美属萨摩亚,American Samoa
萨瓦伊岛,Savaii,None,None,美属萨摩亚,American Samoa
图阿马萨加,Tuamasaga,None,None,美属萨摩亚,American Samoa
瓦奥福诺蒂,Vaao Fonoti,None,None,美属萨摩亚,American Samoa
韦西加诺,Vaisigano,None,None,美属萨摩亚,American Samoa
乌波卢岛,Upolu,None,None,美属萨摩亚,American Samoa
巴彦洪格尔,Bayanhongor,None,None,蒙古,Mongolia
巴彦乌勒盖,Bayan-Ulgiy,None,None,蒙古,Mongolia
布尔干,Bulgan,None,None,蒙古,Mongolia
达尔汗乌勒,Darhan-Uul,None,None,蒙古,Mongolia
东方,Dornod,None,None,蒙古,Mongolia
东戈壁,Dornogovi,None,None,蒙古,Mongolia
鄂尔浑,Orhon,None,None,蒙古,Mongolia
戈壁阿尔泰,Govi-Altay,None,None,蒙古,Mongolia
戈壁苏木贝尔,Govisumber,None,None,蒙古,Mongolia
后杭爱,Arhangay,None,None,蒙古,Mongolia
科布多,Hovd,None,None,蒙古,Mongolia
肯特,Hentiy,None,None,蒙古,Mongolia
库苏古尔,Hovsgol,None,None,蒙古,Mongolia
南戈壁,Umnogovi,None,None,蒙古,Mongolia
前杭爱,Uvorhangay,None,None,蒙古,Mongolia
色楞格,Selenge,None,None,蒙古,Mongolia
苏赫巴托尔,Suhbaatar,None,None,蒙古,Mongolia
乌布苏,Uvs,None,None,蒙古,Mongolia
乌兰巴托市,Ulaanbaatar hot,None,None,蒙古,Mongolia
扎布汗,Dzavhan,None,None,蒙古,Mongolia
中戈壁,Dundgovi,None,None,蒙古,Mongolia
中央,Tov,None,None,蒙古,Mongolia
达卡,Dhaka,None,None,孟加拉,Bangladesh
吉大港,Chittagong,None,None,孟加拉,Bangladesh
库尔纳,Khulna,None,None,孟加拉,Bangladesh
阿雷基帕,Arequipa,None,None,秘鲁,Peru
阿普里马克,Apurimac,None,None,秘鲁,Peru
阿亚库乔,Ayacucho,None,None,秘鲁,Peru
安卡什,Ancash,None,None,秘鲁,Peru
胡利亚卡,Juliaca,None,None,秘鲁,Peru
胡宁,Junin,None,None,秘鲁,Peru
卡哈马卡,Cajamarca,None,None,秘鲁,Peru
卡亚俄,Callao,None,None,秘鲁,Peru
库斯科,Cusco,None,None,秘鲁,Peru
拉利伯塔德,La Libertad,None,None,秘鲁,Peru
兰巴耶克,Lambayeque,None,None,秘鲁,Peru
利马,Lima,None,None,秘鲁,Peru
洛雷托,Loreto,None,None,秘鲁,Peru
马德雷德迪奥斯,Madre de Dios,None,None,秘鲁,Peru
莫克瓜,Moquegua,None,None,秘鲁,Peru
帕斯科,Pasco,None,None,秘鲁,Peru
皮乌拉,Piura,None,None,秘鲁,Peru
普诺,Puno,None,None,秘鲁,Peru
钦博特,Chimbote,None,None,秘鲁,Peru
钦查阿尔塔,Chincha Alta,None,None,秘鲁,Peru
圣马丁,San Martin,None,None,秘鲁,Peru
苏拉纳,Sullana,None,None,秘鲁,Peru
塔克纳,Tacna,None,None,秘鲁,Peru
通贝斯,Tumbes,None,None,秘鲁,Peru
瓦努科,Huanuco,None,None,秘鲁,Peru
万卡维利卡,Huancavelica,None,None,秘鲁,Peru
乌卡亚利,Ucayali,None,None,秘鲁,Peru
亚马孙,Amazonas,None,None,秘鲁,Peru
伊卡,Ica,None,None,秘鲁,Peru
勃固省,Bago,None,None,缅甸,Myanmar
掸邦,Shan,None,None,缅甸,Myanmar
德林达依省,Tanintharyi,None,None,缅甸,Myanmar
克伦邦,Kayin,None,None,缅甸,Myanmar
克钦邦,Kachin,None,None,缅甸,Myanmar
克耶邦,Kayah,None,None,缅甸,Myanmar
马圭省,Magway,None,None,缅甸,Myanmar
曼德勒省,Mandalay,None,None,缅甸,Myanmar
孟邦,Mon,None,None,缅甸,Myanmar
钦邦,Chin,None,None,缅甸,Myanmar
若开邦,Rakhine,None,None,缅甸,Myanmar
实皆省,Sagaing,None,None,缅甸,Myanmar
仰光省,Yangon,None,None,缅甸,Myanmar
伊洛瓦底省,Ayeyarwady,None,None,缅甸,Myanmar
丹吉尔,Tangier,None,None,摩洛哥,Morocco
得土安,Tetouan,None,None,摩洛哥,Morocco
非斯,Fes,None,None,摩洛哥,Morocco
卡萨布兰卡,Casablanca,None,None,摩洛哥,Morocco
拉巴特,Rabat,None,None,摩洛哥,Morocco
马拉喀什,Marrakech,None,None,摩洛哥,Morocco
梅克内斯,Meknes,None,None,摩洛哥,Morocco
乌季达,Oujda,None,None,摩洛哥,Morocco
西撒哈拉,Western Sahara,None,None,摩洛哥,Morocco
阿瓜斯卡连斯特,Aguascalientes,None,None,墨西哥,Mexico
阿卡普尔科,Acapulco,None,None,墨西哥,Mexico
埃莫西约,Hermosillo,None,None,墨西哥,Mexico
埃佩切,Campeche,None,None,墨西哥,Mexico
奥夫雷贡城,Obregon,None,None,墨西哥,Mexico
奥里萨巴,Orizaba,None,None,墨西哥,Mexico
巴利城,Valles,None,None,墨西哥,Mexico
巴亚尔塔港,Puerto Vallarta,None,None,墨西哥,Mexico
比利亚埃尔莫萨,Villahermosa,None,None,墨西哥,Mexico
波萨里卡,Poza Rica de Hidalgo,None,None,墨西哥,Mexico
蒂华纳,Tijuana,None,None,墨西哥,Mexico
杜兰戈,Durango,None,None,墨西哥,Mexico
恩塞纳达,Ensenada,None,None,墨西哥,Mexico
瓜达拉哈拉,Guadalajara,None,None,墨西哥,Mexico
瓜纳华托,Guanajuato,None,None,墨西哥,Mexico
哈拉帕,Jalapa,None,None,墨西哥,Mexico
华雷斯,Juarez,None,None,墨西哥,Mexico
华雷斯港,Benito Juare,None,None,墨西哥,Mexico
卡门,Carmen,None,None,墨西哥,Mexico
科利马,Colima,None,None,墨西哥,Mexico
克雷塔罗,Queretaro,None,None,墨西哥,Mexico
库埃纳瓦卡,Cuernavaca,None,None,墨西哥,Mexico
库利阿坎,Culiacan,None,None,墨西哥,Mexico
夸察夸拉克斯,Coatzacoalcos,None,None,墨西哥,Mexico
拉巴斯,La Paz,None,None,墨西哥,Mexico
莱昂,Leon,None,None,墨西哥,Mexico
雷诺萨,Reynosa,None,None,墨西哥,Mexico
洛斯莫奇斯,Los Mochis,None,None,墨西哥,Mexico
马萨特兰,Mazatlan,None,None,墨西哥,Mexico
马塔莫罗斯,Matamoros,None,None,墨西哥,Mexico
梅里达,Merida,None,None,墨西哥,Mexico
蒙克洛瓦,Monclova,None,None,墨西哥,Mexico
蒙特雷,Monterrey,None,None,墨西哥,Mexico
莫雷利亚,Morelia,None,None,墨西哥,Mexico
墨西哥城,Mexico City,None,None,墨西哥,Mexico
墨西卡利,Mexicali,None,None,墨西哥,Mexico
诺加莱斯,Nogales,None,None,墨西哥,Mexico
帕丘卡,Pachuca,None,None,墨西哥,Mexico
普埃布拉,Puebla,None,None,墨西哥,Mexico
奇尔潘辛戈,Chilpancingo,None,None,墨西哥,Mexico
奇瓦瓦,Chihuahua,None,None,墨西哥,Mexico
切图马尔,Cheturnal,None,None,墨西哥,Mexico
萨尔蒂约,Saltillo,None,None,墨西哥,Mexico
萨卡特卡斯,Zacatecas,None,None,墨西哥,Mexico
塞拉亚,Celaya,None,None,墨西哥,Mexico
圣路易斯波托亚,San Luis Potosi,None,None,墨西哥,Mexico
塔帕丘拉,Tapachula,None,None,墨西哥,Mexico
坦皮科,Tampico,None,None,墨西哥,Mexico
特拉斯卡拉,Tlaxcala,None,None,墨西哥,Mexico
特皮克,Tepic,None,None,墨西哥,Mexico
特瓦坎,Tehuacan,None,None,墨西哥,Mexico
图斯特拉-古铁雷斯,Tuxtla Gutierrez,None,None,墨西哥,Mexico
托雷翁,Torreon,None,None,墨西哥,Mexico
托卢卡,Toluca,None,None,墨西哥,Mexico
瓦哈卡,Oaxaca,None,None,墨西哥,Mexico
维多利亚城,Victoria,None,None,墨西哥,Mexico
韦拉克鲁斯,Veracruz,None,None,墨西哥,Mexico
乌鲁阿潘,Uruapan,None,None,墨西哥,Mexico
新拉雷多,Nuevo Laredo,None,None,墨西哥,Mexico
伊拉普阿托,Irapuato,None,None,墨西哥,Mexico
埃龙戈,Erongo,None,None,纳米比亚,Namibia
奥汉圭纳,Ohangwena,None,None,纳米比亚,Namibia
奥卡万戈,Okavango,None,None,纳米比亚,Namibia
奥马赫科,Omaheke,None,None,纳米比亚,Namibia
奥姆沙蒂,Omusati,None,None,纳米比亚,Namibia
奥乔宗蒂约巴,Otjozondjupa,None,None,纳米比亚,Namibia
奥沙纳,Oshana,None,None,纳米比亚,Namibia
奥希科托,Oshikoto,None,None,纳米比亚,Namibia
哈达普,Hardap,None,None,纳米比亚,Namibia
霍马斯,Khomas,None,None,纳米比亚,Namibia
卡拉斯,Karas,None,None,纳米比亚,Namibia
卡普里维,Caprivi,None,None,纳米比亚,Namibia
库内内,Kunene,None,None,纳米比亚,Namibia
阿平顿,Upington,None,None,南非,South Africa
艾利弗山,Mount Ayliff,None,None,南非,South Africa
彼德马里茨堡,Pietermaritzburg,None,None,南非,South Africa
彼德斯堡,Pietersburg,None,None,南非,South Africa
比勒陀利亚,Pretoria,None,None,南非,South Africa
比索,Bisho,None,None,南非,South Africa
布雷达斯多普,Bredasdorp,None,None,南非,South Africa
布隆方丹,Bloemfontein,None,None,南非,South Africa
布隆克斯特斯普利特,Bronkhorstspruit,None,None,南非,South Africa
德阿尔,De Aar,None,None,南非,South Africa
德班,Durban,None,None,南非,South Africa
邓迪,Dundee,None,None,南非,South Africa
东巴克利,Barkley East,None,None,南非,South Africa
东伦敦,East London,None,None,南非,South Africa
弗雷堡,Vryburg,None,None,南非,South Africa
弗里尼欣,Vereeniging,None,None,南非,South Africa
格罗布莱斯达尔,Groblersdal,None,None,南非,South Africa
基雅尼,Giyani,None,None,南非,South Africa
金伯利,Kimberley,None,None,南非,South Africa
开普敦,Cape Town,None,None,南非,South Africa
克莱克斯多普,Klerksdorp,None,None,南非,South Africa
库鲁曼,Kuruman,None,None,南非,South Africa
昆士敦,Queenstown,None,None,南非,South Africa
莱迪史密斯,Ladysmith,None,None,南非,South Africa
兰德方丹,Randfontein,None,None,南非,South Africa
理查兹湾,Richards Bay,None,None,南非,South Africa
利斯滕堡,Rustenburg,None,None,南非,South Africa
米德尔堡,Middelburg,None,None,南非,South Africa
姆库泽,Mkuze,None,None,南非,South Africa
穆里斯堡,Moorreesburg,None,None,南非,South Africa
内尔斯普雷特,Nelspruit,None,None,南非,South Africa
尼尔斯特隆,Nylstroom,None,None,南非,South Africa
纽卡斯尔,Newcastle,None,None,南非,South Africa
乔治,George,None,None,南非,South Africa
萨索尔堡,Sasolburg,None,None,南非,South Africa
瑟孔达,Secunda,None,None,南非,South Africa
特克索波,Ixopo,None,None,南非,South Africa
特隆普斯堡,Trompsburg,None,None,南非,South Africa
跳羚,Springbok,None,None,南非,South Africa
图拉马哈谢,Thulamahashe,None,None,南非,South Africa
托霍延杜,Thohoyandou,None,None,南非,South Africa
韦茨肖克,Witsieshoek,None,None,南非,South Africa
韦尔科姆,Welkom,None,None,南非,South Africa
乌伦迪,Ulundi,None,None,南非,South Africa
乌姆塔塔,Umtata,None,None,南非,South Africa
伍斯特,Worcester,None,None,南非,South Africa
西博福特,Beaufort West,None,None,南非,South Africa
谢普斯通港,Port Shepstone,None,None,南非,South Africa
伊丽莎白港,Port Elizabeth,None,None,南非,South Africa
约翰内斯堡,Johannesburg,None,None,南非,South Africa
巴格马蒂,Bagmati,None,None,尼泊尔,Nepal
道拉吉里,Dhawalagiri,None,None,尼泊尔,Nepal
甘达基,Gandaki,None,None,尼泊尔,Nepal
戈西,Kosi,None,None,尼泊尔,Nepal
格尔纳利,Karnali,None,None,尼泊尔,Nepal
贾纳克布尔,Janakpur,None,None,尼泊尔,Nepal
拉布蒂,Rapti,None,None,尼泊尔,Nepal
蓝毗尼,Lumbini,None,None,尼泊尔,Nepal
马哈卡利,Mahakali,None,None,尼泊尔,Nepal
梅吉,Mechi,None,None,尼泊尔,Nepal
纳拉亚尼,Narayani,None,None,尼泊尔,Nepal
佩里,Bheri,None,None,尼泊尔,Nepal
萨加玛塔,Sogarmatha,None,None,尼泊尔,Nepal
塞蒂,Seti,None,None,尼泊尔,Nepal
埃斯特利,Esteli,None,None,尼加拉瓜,Nicaragua
北大西洋,Atlantico Norte,None,None,尼加拉瓜,Nicaragua
博阿科,Boaco,None,None,尼加拉瓜,Nicaragua
格拉纳达,Granada,None,None,尼加拉瓜,Nicaragua
卡拉索,Carazo,None,None,尼加拉瓜,Nicaragua
莱昂,Leon,None,None,尼加拉瓜,Nicaragua
里瓦斯,Rivas,None,None,尼加拉瓜,Nicaragua
马德里斯,Madriz,None,None,尼加拉瓜,Nicaragua
马那瓜,Managua,None,None,尼加拉瓜,Nicaragua
马萨亚,Masaya,None,None,尼加拉瓜,Nicaragua
马塔加尔帕,Matagalpa,None,None,尼加拉瓜,Nicaragua
南大西洋,Atlantico Sur,None,None,尼加拉瓜,Nicaragua
奇南德加,Chinandega,None,None,尼加拉瓜,Nicaragua
琼塔莱斯,Chontales,None,None,尼加拉瓜,Nicaragua
圣胡安河,Rio San Juan,None,None,尼加拉瓜,Nicaragua
希诺特加,Jinotega,None,None,尼加拉瓜,Nicaragua
新塞哥维亚,Nueva Segovia,None,None,尼加拉瓜,Nicaragua
阿加德兹,Agadez,None,None,尼日尔,Niger
迪法,Diffa,None,None,尼日尔,Niger
蒂拉贝里,Tillaberi,None,None,尼日尔,Niger
多索,Dosso,None,None,尼日尔,Niger
津德尔,Zinder,None,None,尼日尔,Niger
马拉迪,Maradi,None,None,尼日尔,Niger
尼亚美市,Niamey C.U.,None,None,尼日尔,Niger
塔瓦,Tahoua,None,None,尼日尔,Niger
阿比亚,Abuja,None,None,尼日利亚,Nigeria
奥博莫绍,Ogbomosho,None,None,尼日利亚,Nigeria
卡诺,Kano,None,None,尼日利亚,Nigeria
拉各斯,Lagos,None,None,尼日利亚,Nigeria
伊巴丹,Ibadan,None,None,尼日利亚,Nigeria
阿克什胡斯,Akershus,None,None,挪威,Norway
